events_id,event,dtstart,dtend,venue,address,town,area,area_wiki,country,country_wiki,latitude,longitude
https://thesession.org/events/11,"Colm Gannon, Sean Mckeon And John Blake",2006-06-07 09:30:00,2006-06-07 12:00:00,The Goalpost,226 Water Street,Quincy,Massachusetts,https://www.wikidata.org/wiki/Q771,United States of America,https://www.wikidata.org/wiki/Q30,42.24073792,-71.00814819
https://thesession.org/events/5,Brid O'Donohue,2006-06-09 08:00:00,2006-06-09 00:00:00,Glór,Causeway Link,Ennis,County Clare,https://www.wikidata.org/wiki/Q181862,Republic of Ireland,https://www.wikidata.org/wiki/Q27,52.84442139,-8.97755146
https://thesession.org/events/6,National Celtic Festival,2006-06-09 19:00:00,2006-06-12 15:00:00,Various Venues,,Portarlington,Victoria,https://www.wikidata.org/wiki/Q36687,Australia,https://www.wikidata.org/wiki/Q408,-38.10737228,144.63206482
https://thesession.org/events/7,The Irish Connections Festival,2006-06-09 19:00:00,2006-06-11 00:00:00,Irish Cultural Centre,200 New Boston Drive,Canton,Massachusetts,https://www.wikidata.org/wiki/Q771,United States of America,https://www.wikidata.org/wiki/Q30,42.15058899,-71.11404419
https://thesession.org/events/19,Louisville Irish Fest,2006-06-10 11:00:00,2006-06-11 06:00:00,Belvedere/River Front Plaza,,Louisville,Kentucky,https://www.wikidata.org/wiki/Q1603,United States of America,https://www.wikidata.org/wiki/Q30,38.25266647,-85.75845337
https://thesession.org/events/4,élan Concert (feat Damien Mullane And Sam Proctor),2006-06-10 20:00:00,2006-06-10 23:30:00,Irish Cultural Centre,5 Black's Road,Hammersmith,London,https://www.wikidata.org/wiki/Q84,England,https://www.wikidata.org/wiki/Q21,51.49235153,-0.22532760
https://thesession.org/events/2,Edel Fox And Ronan O'Flaherty CD Launch,2006-06-10 21:30:00,2006-06-10 23:00:00,The Crosses Of Annagh,,Milltown Malbay,County Clare,https://www.wikidata.org/wiki/Q181862,Republic of Ireland,https://www.wikidata.org/wiki/Q27,52.85300064,-9.39970589
https://thesession.org/events/1,Glasgow Fiddle Workshop - The June Jam,2006-06-17 09:30:00,2006-06-17 16:30:00,Stow West College,,Glasgow,Glasgow,https://www.wikidata.org/wiki/Q4093,Scotland,https://www.wikidata.org/wiki/Q22,55.85637283,-4.25716591
https://thesession.org/events/18,Return To Camden Town Preview Event 2006 - Father's Day Family Ceili,2006-06-18 12:30:00,2006-06-18 00:00:00,London Irish Centre,50-52 Camden Square,Camden,London,https://www.wikidata.org/wiki/Q84,England,https://www.wikidata.org/wiki/Q21,51.54386902,-0.13235010
https://thesession.org/events/25,Cape Cod Celtic Festival,2006-06-22 00:00:00,2006-06-25 00:00:00,Various Venues,,West Dennis,Massachusetts,https://www.wikidata.org/wiki/Q771,United States of America,https://www.wikidata.org/wiki/Q30,41.66455460,-70.17279816
https://thesession.org/events/32,Set Dance Ceili,2006-06-30 00:00:00,2006-06-30 00:00:00,St.Thomas More Hall,116a Lordship Lane,East Dulwich,London,https://www.wikidata.org/wiki/Q84,England,https://www.wikidata.org/wiki/Q21,51.45635223,-0.07615940
https://thesession.org/events/10,3rd Annual Fair Head Folk Festival,2006-06-30 20:00:00,2006-07-02 23:00:00,The Antrim Arms Hotel,75 Castle Street,Ballycastle,Antrim,https://www.wikidata.org/wiki/Q609235,Northern Ireland,https://www.wikidata.org/wiki/Q26,55.20029831,-6.25256252
https://thesession.org/events/33,Party In The Park,2006-07-02 12:00:00,2006-07-02 00:00:00,Peckham Rye Park,,Southwark,London,https://www.wikidata.org/wiki/Q84,England,https://www.wikidata.org/wiki/Q21,51.50278091,-0.08773800
https://thesession.org/events/44,Fleadh Chonnachta 2006,2006-07-06 00:00:00,2006-07-09 00:00:00,Various Venues,,Ballymote,County Sligo,https://www.wikidata.org/wiki/Q179325,Republic of Ireland,https://www.wikidata.org/wiki/Q27,54.09233856,-8.52186966
https://thesession.org/events/20,Leinster Fleadh 2006,2006-07-07 20:00:00,2006-07-09 00:00:00,Various Venues,,Carlow,County Carlow,https://www.wikidata.org/wiki/Q181882,Republic of Ireland,https://www.wikidata.org/wiki/Q27,52.83597565,-6.92454958
https://thesession.org/events/47,South Sligo Summer School,2006-07-09 00:00:00,2006-07-15 00:00:00,Various Venues,,Tubbercurry,County Sligo,https://www.wikidata.org/wiki/Q179325,Republic of Ireland,https://www.wikidata.org/wiki/Q27,54.05522537,-8.72982407
https://thesession.org/events/30,Catskills Irish Arts Week,2006-07-09 10:00:00,2006-07-14 03:00:00,Michael J Quill Irish Cultural And Sports Centre,2267 Route 145,East Durham,New York City,https://www.wikidata.org/wiki/Q60,United States of America,https://www.wikidata.org/wiki/Q30,42.36708069,-74.08476257
https://thesession.org/events/22,Garden Concert,2006-07-09 19:30:00,2006-07-09 10:00:00,Borris House,Borris,Borris,County Carlow,https://www.wikidata.org/wiki/Q181882,Republic of Ireland,https://www.wikidata.org/wiki/Q27,52.60170364,-6.92511368
https://thesession.org/events/48,Rothbury Music Festival,2006-07-14 00:00:00,2006-07-16 00:00:00,Various Venues,,Rothbury,Northumberland,https://www.wikidata.org/wiki/Q1181968,England,https://www.wikidata.org/wiki/Q21,55.31046295,-1.90954697
https://thesession.org/events/29,Munster Fleadh Cheoil,2006-07-14 18:00:00,2006-07-16 00:00:00,Various Venues,,Lismore,Waterford,https://www.wikidata.org/wiki/Q183551,Republic of Ireland,https://www.wikidata.org/wiki/Q27,52.13831711,-7.93023443
https://thesession.org/events/8,Joe Mooney Summer School,2006-07-15 00:00:00,2006-07-26 00:00:00,Community Hall And Aras Phadraig,Drumshanbo,Drumshanbo,County Leitrim,https://www.wikidata.org/wiki/Q107397,Republic of Ireland,https://www.wikidata.org/wiki/Q27,54.04821014,-8.03947926
https://thesession.org/events/38,The Swannanoa Gathering - Celtic Week,2006-07-16 00:00:00,2006-07-22 00:00:00,Warren Wilson College,701 Warren Wilson Road,Swannanoa Hills,North Carolina,https://www.wikidata.org/wiki/Q1454,United States of America,https://www.wikidata.org/wiki/Q30,35.61386108,-82.43885803
https://thesession.org/events/36,Edel Fox & Ronan O'Flaherty House Concert,2006-07-19 19:00:00,2006-07-19 21:30:00,Music By The Bay House Concerts,,Assonet,Massachusetts,https://www.wikidata.org/wiki/Q771,United States of America,https://www.wikidata.org/wiki/Q30,41.79619598,-71.06399536
https://thesession.org/events/45,Peter Horan & Gerry Harrington: Workshops & House Concert,2006-07-21 12:00:00,2006-07-23 00:00:00,Teach Stràille Glass,2099 Phelps Road,Pembroke,New York City,https://www.wikidata.org/wiki/Q60,United States of America,https://www.wikidata.org/wiki/Q30,43.02834320,-78.34313202
https://thesession.org/events/3,Jackie Daly And Paul De Grae,2006-07-21 20:00:00,2006-07-21 23:00:00,Irish American Association Of Northwest Jersey,352 Richard Mine Road,Rockaway,New Jersey,https://www.wikidata.org/wiki/Q1408,United States of America,https://www.wikidata.org/wiki/Q30,40.91407013,-74.57511139
https://thesession.org/events/61,Chicago - An Evening Of Traditional Tunes Benefit,2006-07-23 16:00:00,2006-07-23 19:00:00,Irish American Heritage Center,4626 N. Knox Avenue,Chicago,Illinois,https://www.wikidata.org/wiki/Q1204,United States of America,https://www.wikidata.org/wiki/Q30,41.96527863,-87.74449921
https://thesession.org/events/51,Fiddler's Green International Festival,2006-07-23 21:00:00,2006-07-30 00:00:00,St Bronagh's Social Club,5-7 Mary Street,Rostrevor,County Down,https://www.wikidata.org/wiki/Q190684,Northern Ireland,https://www.wikidata.org/wiki/Q26,54.32769775,-5.71576691
https://thesession.org/events/43,The 3rd Francis McPeake International Summer School 2006,2006-07-24 00:00:00,2006-06-29 00:00:00,Cathedral Quarter,,Belfast,Antrim,https://www.wikidata.org/wiki/Q609235,Northern Ireland,https://www.wikidata.org/wiki/Q26,54.60227585,-5.92909670
https://thesession.org/events/46,Scoil Acla 2006,2006-07-24 09:00:00,2006-07-30 12:00:00,Various Venues,,Achill Beg Island,Mayo,https://www.wikidata.org/wiki/Q2596195,Republic of Ireland,https://www.wikidata.org/wiki/Q27,53.95598984,-9.97310066
https://thesession.org/events/26,Dayton Irish Arts Institute,2006-07-25 00:00:00,2006-06-27 00:00:00,University Of Dayton Art Street,,Dayton,Ohio,https://www.wikidata.org/wiki/Q1397,United States of America,https://www.wikidata.org/wiki/Q30,39.75894928,-84.19160461
https://thesession.org/events/56,"Four-day Music Courses With Julie Fowlis, Éamon Doorley & Ross Martin",2006-07-25 00:00:00,2006-07-28 00:00:00,Sabhal Mòr Ostaig,Teangue,Sloten,Isle Of Skye,,Scotland,https://www.wikidata.org/wiki/Q22,57.11152649,-5.85412502
https://thesession.org/events/17,North Atlantic Fiddle Convention,2006-07-26 00:00:00,2006-07-30 00:00:00,Various Venues,,Aberdeen,Aberdeenshire,https://www.wikidata.org/wiki/Q189912,Scotland,https://www.wikidata.org/wiki/Q22,57.14057541,-2.18056512
https://thesession.org/events/58,The World Championships,2006-07-27 00:00:00,2006-07-30 00:00:00,2 Gloucester St,,Belfast,Antrim,https://www.wikidata.org/wiki/Q609235,Northern Ireland,https://www.wikidata.org/wiki/Q26,54.57349396,-5.94357824
https://thesession.org/events/27,Dayton Celtic Festival,2006-07-28 00:00:00,2006-07-30 00:00:00,Riverscape,,Dayton,Ohio,https://www.wikidata.org/wiki/Q1397,United States of America,https://www.wikidata.org/wiki/Q30,39.75894928,-84.19160461
https://thesession.org/events/34,Great American Irish Festival,2006-07-28 00:00:00,2006-07-29 00:00:00,Herkimer Fairgrounds,,Herkimer,New York City,https://www.wikidata.org/wiki/Q60,United States of America,https://www.wikidata.org/wiki/Q30,43.02562714,-74.98599243
https://thesession.org/events/69,The Hardraw Gathering,2006-07-28 00:00:00,2006-07-30 00:00:00,Green Dragon Inn,,Hardraw,Yorkshire,https://www.wikidata.org/wiki/Q969032,England,https://www.wikidata.org/wiki/Q21,54.31647873,-2.20570803
https://thesession.org/events/39,Third Annual Music In The Mountains,2006-07-29 00:00:00,2006-07-29 00:00:00,Our Summer Community,,Scranton,Pennsylvania,https://www.wikidata.org/wiki/Q1400,United States of America,https://www.wikidata.org/wiki/Q30,41.40896988,-75.66241455
https://thesession.org/events/65,Ceol Na GConallach - The Donegal Sessions,2006-07-29 20:00:00,2006-07-29 22:15:00,Various Venues,,Kilcar,County Donegal,https://www.wikidata.org/wiki/Q179424,Republic of Ireland,https://www.wikidata.org/wiki/Q27,54.63311005,-8.60491085
https://thesession.org/events/40,Concert With Alasdair Fraser & Natalie Haas,2006-08-02 20:00:00,2006-08-02 22:15:00,Cecil Sharp House,2 Regent's Park Road,Camden,London,https://www.wikidata.org/wiki/Q84,England,https://www.wikidata.org/wiki/Q21,51.53818130,-0.14952140
https://thesession.org/events/71,Alasdair Fraser (fiddle) & Natalie Haas (cello) - London Concert,2006-08-02 20:00:00,2006-08-02 22:15:00,Cecil Sharp House,2 Regent's Park Road,Camden,London,https://www.wikidata.org/wiki/Q84,England,https://www.wikidata.org/wiki/Q21,51.53818130,-0.14952140
https://thesession.org/events/72,Trouble In The Kitchen & Dev'lish Mary,2006-08-03 18:30:00,2006-08-03 22:30:00,The Artery,"Moor Street, Fitzroy",Melbourne,Victoria,https://www.wikidata.org/wiki/Q36687,Australia,https://www.wikidata.org/wiki/Q408,-37.80171585,144.97904968
https://thesession.org/events/73,Sidmouth Folk Week,2006-08-04 00:00:00,2006-08-11 00:00:00,Various Venues,,Sidmouth,Devon,https://www.wikidata.org/wiki/Q2105198,England,https://www.wikidata.org/wiki/Q21,50.67864990,-3.23756003
https://thesession.org/events/77,James Morrison Traditional Music Festival,2006-08-04 00:00:00,2006-08-06 00:00:00,Various Venues,,Riverstown,County Sligo,https://www.wikidata.org/wiki/Q179325,Republic of Ireland,https://www.wikidata.org/wiki/Q27,54.13043976,-8.39525032
https://thesession.org/events/70,ESB BEO Celtic Music Festival,2006-08-05 00:00:00,2006-08-20 00:00:00,National Concert Hall,Earlsfort Terrace,Dublin,Dublin,https://www.wikidata.org/wiki/Q1761,Republic of Ireland,https://www.wikidata.org/wiki/Q27,53.33448029,-6.25826740
https://thesession.org/events/78,Jamie Laval And Ashley Broder,2006-08-05 00:00:00,2006-08-05 00:00:00,The Red Light Cafe,553 Amsterdam Ave NE,Atlanta,Georgia,https://www.wikidata.org/wiki/Q1428,United States of America,https://www.wikidata.org/wiki/Q30,33.78821945,-84.36799622
https://thesession.org/events/74,Ceol Na GConallach – The Donegal Sessions,2006-08-05 20:00:00,2006-08-05 22:15:00,Various Venues,,Kilcar,County Donegal,https://www.wikidata.org/wiki/Q179424,Republic of Ireland,https://www.wikidata.org/wiki/Q27,54.63311005,-8.60491085
https://thesession.org/events/66,Turloughmore Ceili Band,2006-08-06 16:00:00,2006-08-06 20:00:00,Commodore John Barry Arts And Cultural Center,6815 Emlen Street,Philadelphia,Pennsylvania,https://www.wikidata.org/wiki/Q1400,United States of America,https://www.wikidata.org/wiki/Q30,40.05020142,-75.19068146
https://thesession.org/events/68,Shetland Fiddle Frenzy Festival,2006-08-07 00:00:00,2006-08-13 00:00:00,Various Venues,,Lerwick,Shetland,https://www.wikidata.org/wiki/Q115226186,Scotland,https://www.wikidata.org/wiki/Q22,60.15582275,-1.14456904
https://thesession.org/events/79,Piping Live,2006-08-07 00:00:00,2006-08-13 00:00:00,Various Venues,,Glasgow,Glasgow,https://www.wikidata.org/wiki/Q4093,Scotland,https://www.wikidata.org/wiki/Q22,55.86167145,-4.25833464
https://thesession.org/events/12,Kevin Burke Workshop,2006-08-08 00:00:00,2006-08-11 00:00:00,Cascade Community School Of Music,2150 Studio Road,Bend,Oregon,https://www.wikidata.org/wiki/Q824,United States of America,https://www.wikidata.org/wiki/Q30,44.07142258,-121.29869080
https://thesession.org/events/57,"Tradtional Irish Music With Edel Fox, Ronan O'Flaherty And Ryan McGiver",2006-08-10 08:00:00,2006-08-10 00:00:00,Irish American Heritage Center,4626 N. Knox Avenue,Chicago,Illinois,https://www.wikidata.org/wiki/Q1204,United States of America,https://www.wikidata.org/wiki/Q30,41.96527863,-87.74449921
https://thesession.org/events/28,Celtic Roots Festival,2006-08-11 00:00:00,2006-08-13 00:00:00,Lions Harbour Park,,Goderich,Ontario,https://www.wikidata.org/wiki/Q1904,Canada,https://www.wikidata.org/wiki/Q16,43.74406433,-81.72023773
https://thesession.org/events/76,Goderich 2006 Celtic Roots Festival,2006-08-11 00:00:00,2008-08-13 00:00:00,Lions Harbour Park,,Goderich,Ontario,https://www.wikidata.org/wiki/Q1904,Canada,https://www.wikidata.org/wiki/Q16,43.74406433,-81.72023773
https://thesession.org/events/62,David Munnelly Band Concert,2006-08-12 20:00:00,2006-08-12 23:00:00,Hibernian Cultural Centre,19 Temple Street,Worcester,Massachusetts,https://www.wikidata.org/wiki/Q771,United States of America,https://www.wikidata.org/wiki/Q30,42.24975586,-71.82767487
https://thesession.org/events/80,Ceol Na GConallach – The Donegal Sessions,2006-08-12 20:00:00,2006-08-12 22:15:00,Various Venues,,Kilcar,County Donegal,https://www.wikidata.org/wiki/Q179424,Republic of Ireland,https://www.wikidata.org/wiki/Q27,54.63311005,-8.60491085
https://thesession.org/events/23,The World Fleadh Irish Traditional And Celtic Music Festival,2006-08-14 00:00:00,2006-08-20 00:00:00,The World Fleadh Village,Tinteán Theatre,Ballybunion,County Kerry,https://www.wikidata.org/wiki/Q184469,Republic of Ireland,https://www.wikidata.org/wiki/Q27,52.50986481,-9.67194462
https://thesession.org/events/21,Éigse Mrs. Crotty 2006,2006-08-16 00:00:00,2006-08-20 00:00:00,Various Venues,,Kilrush,County Clare,https://www.wikidata.org/wiki/Q181862,Republic of Ireland,https://www.wikidata.org/wiki/Q27,52.63629532,-9.48720360
https://thesession.org/events/24,Masters Of Tradition Festival,2006-08-16 00:00:00,2006-08-20 00:00:00,Bantry House,13 Glengarriff Road,Bantry,Cork,https://www.wikidata.org/wiki/Q36647,Republic of Ireland,https://www.wikidata.org/wiki/Q27,51.68044281,-9.44899082
https://thesession.org/events/14,Mull Of Kintyre Music Festival,2006-08-17 00:00:00,2006-08-20 00:00:00,Campbeltown,,Campbeltown,Argyll,https://www.wikidata.org/wiki/Q4789843,Scotland,https://www.wikidata.org/wiki/Q22,55.42411804,-5.60537386
https://thesession.org/events/75,Whitby Folk Week,2006-08-19 00:00:00,2006-08-25 00:00:00,Various Venues,,Whitby,North Yorkshire,https://www.wikidata.org/wiki/Q23086,England,https://www.wikidata.org/wiki/Q21,54.48633575,-0.61334699
https://thesession.org/events/82,"Darren Maloney With Vonnie Quinn, John Redmond And Dave Fahy",2006-08-19 20:00:00,2006-08-19 00:00:00,Katherine Cornell Theatre,,Marthas Vineyard,Massachusetts,https://www.wikidata.org/wiki/Q771,United States of America,https://www.wikidata.org/wiki/Q30,41.38049698,-70.64546967
https://thesession.org/events/91,Ceol Na GConallach - The Donegal Sessions,2006-08-19 20:00:00,2006-08-19 22:15:00,Various Venues,,Kilcar,County Donegal,https://www.wikidata.org/wiki/Q179424,Republic of Ireland,https://www.wikidata.org/wiki/Q27,54.63311005,-8.60491085
https://thesession.org/events/42,Fleadh Cheoil Na HÉireann,2006-08-25 00:00:00,2006-08-27 00:00:00,Various Venues,,Letterkenny,County Donegal,https://www.wikidata.org/wiki/Q179424,Republic of Ireland,https://www.wikidata.org/wiki/Q27,54.95584106,-7.73427868
https://thesession.org/events/89,Festival Of World Cultures 2006,2006-08-25 00:00:00,2006-08-27 00:00:00,Various Venues,,Dún Laoghaire,Dublin,https://www.wikidata.org/wiki/Q1761,Republic of Ireland,https://www.wikidata.org/wiki/Q27,53.29227066,-6.13602638
https://thesession.org/events/95,Ceol Na GConallach - The Donegal Sessions,2006-08-26 20:00:00,2006-08-26 22:15:00,Various Venues,,Kilcar,County Donegal,https://www.wikidata.org/wiki/Q179424,Republic of Ireland,https://www.wikidata.org/wiki/Q27,54.63311005,-8.60491085
https://thesession.org/events/9,Gig 'n The Bann,2006-08-31 00:00:00,2006-09-03 00:00:00,The Factory,,Portglenone,Antrim,https://www.wikidata.org/wiki/Q609235,Northern Ireland,https://www.wikidata.org/wiki/Q26,54.77632141,-6.35607147
https://thesession.org/events/83,Irish Music Weekend,2006-09-01 00:00:00,2006-09-03 00:00:00,Various Venues,,Mells,Somerset,https://www.wikidata.org/wiki/Q23157,England,https://www.wikidata.org/wiki/Q21,51.23902130,-2.38731503
https://thesession.org/events/31,Wallingford BunkFest,2006-09-01 10:00:00,2006-09-03 23:45:00,Various Venues,,Wallingford,Oxfordshire,https://www.wikidata.org/wiki/Q122556261,England,https://www.wikidata.org/wiki/Q21,51.59874344,-1.12871206
https://thesession.org/events/41,Patrick Street,2006-09-01 20:00:00,2006-09-01 00:00:00,Arts Depot,Tally Ho Corner,North Finchley,London,https://www.wikidata.org/wiki/Q84,England,https://www.wikidata.org/wiki/Q21,51.61371994,-0.17701501
https://thesession.org/events/93,Book Launch - Donegal Fiddle Workshop,2006-09-02 18:00:00,2006-09-02 00:00:00,Commodore John Barry Arts And Cultural Center,6815 Emlen Street,Philadelphia,Pennsylvania,https://www.wikidata.org/wiki/Q1400,United States of America,https://www.wikidata.org/wiki/Q30,40.05020142,-75.19068146
https://thesession.org/events/94,32nd Annual Festival Of Traditional Irish Music & Dance,2006-09-07 00:00:00,2006-09-09 00:00:00,Commodore John Barry Arts And Cultural Center,6815 Emlen Street,Philadelphia,Pennsylvania,https://www.wikidata.org/wiki/Q1400,United States of America,https://www.wikidata.org/wiki/Q30,40.05020142,-75.19068146
https://thesession.org/events/90,Kangaroo Valley Folk Festival,2006-09-08 00:00:00,2006-09-10 00:00:00,Kangaroo Valley Showground,,Kangaroo Valley,New South Wales,https://www.wikidata.org/wiki/Q3224,Australia,https://www.wikidata.org/wiki/Q408,-34.73412323,150.52587891
https://thesession.org/events/53,4. Irish Music Workshop Weekend,2006-09-08 18:00:00,2006-09-10 15:00:00,Alte Schule,Schulsstraße 3,Neu-Anspach,Hesse,https://www.wikidata.org/wiki/Q1199,Germany,https://www.wikidata.org/wiki/Q183,50.28895950,8.50767994
https://thesession.org/events/108,Ceol Na GConallach - The Donegal Sessions,2006-09-09 20:00:00,2006-09-09 22:30:00,Various Venues,,Kilcar,County Donegal,https://www.wikidata.org/wiki/Q179424,Republic of Ireland,https://www.wikidata.org/wiki/Q27,54.63311005,-8.60491085
https://thesession.org/events/60,Celtic Festival 2006,2006-09-09 21:00:00,2006-09-10 19:00:00,Chemin De Feuquières,,Grandvilliers,Île-de-France,https://www.wikidata.org/wiki/Q13917,France,https://www.wikidata.org/wiki/Q142,48.53992844,2.88414598
https://thesession.org/events/88,Gundagai Irish Music Festival,2006-09-13 00:00:00,2006-09-17 00:00:00,Various Venues,,Gundagai,New South Wales,https://www.wikidata.org/wiki/Q3224,Australia,https://www.wikidata.org/wiki/Q408,-35.06533813,148.10717773
https://thesession.org/events/67,Johnny Keenan Banjo Festival,2006-09-14 00:00:00,2006-09-17 00:00:00,Various Venues,,Longford,County Longford,https://www.wikidata.org/wiki/Q186220,Republic of Ireland,https://www.wikidata.org/wiki/Q27,53.72763062,-7.79325724
https://thesession.org/events/106,Sláinte & Goramahagat,2006-09-15 20:00:00,2006-09-15 00:00:00,QBUS,Braschlergasse 10,Uster,Zürich,https://www.wikidata.org/wiki/Q72,Switzerland,https://www.wikidata.org/wiki/Q39,47.34844589,8.71997833
https://thesession.org/events/81,Atlanta's Fall Irish Festival,2006-09-16 14:00:00,2006-09-16 19:00:00,Doubletree Hotel Atlanta/Roswell,1075 Holcomb Bridge Road,Atlanta,Georgia,https://www.wikidata.org/wiki/Q1428,United States of America,https://www.wikidata.org/wiki/Q30,34.02214050,-84.32998657
https://thesession.org/events/84,"Fanai (Faw-NEE) - Irish Trad Trio (John Walsh, Dan Possumato, Jamie O'Brien)",2006-09-16 20:00:00,2006-09-16 23:00:00,The Coatesville Cultural Society,143 E. Lincoln Highway,Coatesville,Pennsylvania,https://www.wikidata.org/wiki/Q1400,United States of America,https://www.wikidata.org/wiki/Q30,39.98321915,-75.82308197
https://thesession.org/events/110,Ceol Na GConallach - The Donegal Sessions,2006-09-16 20:00:00,2006-09-16 22:15:00,Various Venues,,Kilcar,County Donegal,https://www.wikidata.org/wiki/Q179424,Republic of Ireland,https://www.wikidata.org/wiki/Q27,54.63311005,-8.60491085
https://thesession.org/events/104,Leahy Concert To Air On PBS 45 & 49,2006-09-16 21:00:00,2006-09-16 22:30:00,PBS 45 & 49,P.O. Box 5191,Cleveland,Ohio,https://www.wikidata.org/wiki/Q1397,United States of America,https://www.wikidata.org/wiki/Q30,41.49949646,-81.69541168
https://thesession.org/events/116,Special Session - Half Way To St. Patrick's Day,2006-09-17 18:00:00,2006-09-17 22:00:00,The Porterhouse,Route 304,Montvale,New Jersey,https://www.wikidata.org/wiki/Q1408,United States of America,https://www.wikidata.org/wiki/Q30,41.11441040,-73.99459839
https://thesession.org/events/117,New Whistle Class,2006-09-18 19:00:00,2006-11-06 21:00:00,"Episcopal Church Hall, Invergowrie",,Invergowrie,Angus,https://www.wikidata.org/wiki/Q981957,Scotland,https://www.wikidata.org/wiki/Q22,56.46075058,-3.06171608
https://thesession.org/events/112,Calluna With Special Guest Singer Christine Kydd,2006-09-19 19:30:00,2006-09-19 00:00:00,Gardner Memorial Church,St Ninian's Square,Brechin,Angus,https://www.wikidata.org/wiki/Q981957,Scotland,https://www.wikidata.org/wiki/Q22,56.73226166,-2.65341091
https://thesession.org/events/120,Chris Stout With Catriona MacKay,2006-09-20 20:00:00,2006-09-20 23:00:00,Pleasance Cabaret Bar,Pleasance Courtyard,Edinburgh,Lothian,https://www.wikidata.org/wiki/Q6684756,Scotland,https://www.wikidata.org/wiki/Q22,56.46298981,-4.22976780
https://thesession.org/events/100,The Blythe Hill Tavern Session's 3rd Birthday Bash,2006-09-21 21:00:00,2006-09-21 00:30:00,The Blythe Hill Tavern,"319 Stanstead Road, Forest Hill",Lewisham,London,https://www.wikidata.org/wiki/Q84,England,https://www.wikidata.org/wiki/Q21,51.44237518,-0.03376240
https://thesession.org/events/113,Eoin Kelly Memorial Weekend,2006-09-22 00:00:00,2006-09-24 00:00:00,"Dromore, Co. Tyrone",,Dromore,Tyrone,https://www.wikidata.org/wiki/Q1181009,Northern Ireland,https://www.wikidata.org/wiki/Q26,54.40981293,-7.02002811
https://thesession.org/events/63,8th Open House Festival,2006-09-27 00:00:00,2006-10-01 00:00:00,The Cathedral Quarter,,Belfast,Antrim,https://www.wikidata.org/wiki/Q609235,Northern Ireland,https://www.wikidata.org/wiki/Q26,54.57349396,-5.94357824
https://thesession.org/events/130,Informal Muisc Lessons Suitable For Children And Adults,2006-09-27 18:00:00,2007-07-31 18:00:00,Sheffield Irish Centre,"Alexandra Hotel, Exchange Street",Sheffield,Yorkshire,https://www.wikidata.org/wiki/Q969032,England,https://www.wikidata.org/wiki/Q21,52.35551834,-1.17431974
https://thesession.org/events/115,CCE Gerry Whelan Remembered,2006-09-28 09:00:00,2006-10-01 09:00:00,Various Venues,,Cootehill,County Cavan,https://www.wikidata.org/wiki/Q187402,Republic of Ireland,https://www.wikidata.org/wiki/Q27,54.07226944,-7.07510710
https://thesession.org/events/111,Donald Shaw And Charlie McKerron,2006-09-28 19:30:00,2006-09-28 00:00:00,Gardner Memorial Church,St Ninian's Square,Brechin,Angus,https://www.wikidata.org/wiki/Q981957,Scotland,https://www.wikidata.org/wiki/Q22,56.73226166,-2.65341091
https://thesession.org/events/54,Seisiún Na H-Éireann - Best Trad Session In 2006,2006-09-29 00:00:00,2006-10-01 00:00:00,Various Venues,,Quin,County Clare,https://www.wikidata.org/wiki/Q181862,Republic of Ireland,https://www.wikidata.org/wiki/Q27,52.81588745,-8.86420059
https://thesession.org/events/126,Fest'n'Furious - Dundee Traditional Music Festival,2006-09-29 00:00:00,2006-10-02 00:00:00,The Reading Rooms And The Bonar Hall,,Dundee,Angus,https://www.wikidata.org/wiki/Q981957,Scotland,https://www.wikidata.org/wiki/Q22,56.46201706,-2.97072101
https://thesession.org/events/134,Folkelarm,2006-09-29 00:00:00,2006-10-01 00:00:00,Fabrikken (The Factory),Nedregt. 7,Oslo,Oslo,https://www.wikidata.org/wiki/Q585,Norway,https://www.wikidata.org/wiki/Q20,59.91986084,10.75446415
https://thesession.org/events/114,Ash And Rowan In Concert,2006-09-29 21:00:00,2006-09-29 01:00:00,Tir Na Nog,201 E. Pratt St.,Baltimore,Maryland,https://www.wikidata.org/wiki/Q1391,United States of America,https://www.wikidata.org/wiki/Q30,39.28615189,-76.61109924
https://thesession.org/events/99,Eminence Irish Fest 06,2006-09-30 10:00:00,2006-10-01 06:00:00,Ren Faire Ground,Route 22 East / Elm Street,Eminence,Kentucky,https://www.wikidata.org/wiki/Q1603,United States of America,https://www.wikidata.org/wiki/Q30,38.37152863,-85.17964935
https://thesession.org/events/128,Deiseal,2006-09-30 20:00:00,2006-09-30 00:00:00,Cultúrlann,216 Falls Road,Belfast,Antrim,https://www.wikidata.org/wiki/Q609235,Northern Ireland,https://www.wikidata.org/wiki/Q26,54.59630966,-5.95453262
https://thesession.org/events/127,"Songs To Sifle The Flames Of Discontent  (Dick Gaughan, Barry Kerr & Alan Burke)",2006-10-01 19:30:00,2006-10-01 00:00:00,Cultúrlann,216 Falls Road,Belfast,Antrim,https://www.wikidata.org/wiki/Q609235,Northern Ireland,https://www.wikidata.org/wiki/Q26,54.59630966,-5.95453262
https://thesession.org/events/125,Adult Fiddle Classes,2006-10-02 18:30:00,2006-10-02 00:00:00,Exmouth Market Centre,,Islington,London,https://www.wikidata.org/wiki/Q84,England,https://www.wikidata.org/wiki/Q21,51.53897858,-0.10496350
